,ID,Year,Fall,Name,Name_Type,Mass,Latitude,Longitude
893,23458,1968-01-01T00:00:00.000,Fell,Schenectady,Valid,283.3,42.86083,-73.95028
894,23460,1846-01-01T00:00:00.000,Fell,Schönenberg,Valid,8000,48.11667,10.46667
895,23472,1871-01-01T00:00:00.000,Fell,Searsmont,Valid,5400,44.36667,-69.2
896,23473,1917-01-01T00:00:00.000,Fell,Sediköy,Valid,240,38.3,27.13333
897,23476,1853-01-01T00:00:00.000,Fell,Segowlie,Valid,6930,26.75,84.78333
898,23481,1939-01-01T00:00:00.000,Fell,Selakopi,Valid,1590,-7.23333,107.33333
899,23483,1947-01-01T00:00:00.000,Fell,Seldebourak,Valid,150,22.83333,4.98333
900,23487,1940-01-01T00:00:00.000,Fell,Semarkona,Valid,691,22.25,79.0
901,23495,1773-01-01T00:00:00.000,Fell,Sena,Valid,4000,41.71667,-0.05
902,23496,1993-01-01T00:00:00.000,Fell,Senboku,Valid,866,39.43833,140.51167
903,23500,1966-01-01T00:00:00.000,Fell,Seoni,Valid,20000,21.68389,79.50083
904,23501,1818-01-01T00:00:00.000,Fell,Seres,Valid,8500,41.05,23.56667
905,23502,1923-01-01T00:00:00.000,Fell,Serra de Magé,Valid,1800,-8.38333,-36.76667
906,23504,1908-01-01T00:00:00.000,Fell,Sete Lagoas,Valid,350,-19.46667,-44.21667
907,23508,1862-01-01T00:00:00.000,Fell,Sevilla,Valid,180,37.41667,-6.0
908,23509,1874-01-01T00:00:00.000,Fell,Sevrukovo,Valid,101000,50.61667,36.6
909,23512,1989-01-01T00:00:00.000,Fell,Sfax,Valid,7000,34.75,10.71667
910,23521,1850-01-01T00:00:00.000,Fell,Shalka,Valid,4000,23.1,87.3
911,23525,1921-01-01T00:00:00.000,Fell,Sharps,Valid,1265,37.83333,-76.7
912,23529,1904-01-01T00:00:00.000,Fell,Shelburne,Valid,18600,44.05,-80.16667
913,23530,1865-01-01T00:00:00.000,Fell,Shergotty,Valid,5000,24.55,84.83333
914,23531,1976-01-01T00:00:00.000,Fell,Sheyang,Valid,605,33.65,120.06667
915,23534,1921-01-01T00:00:00.000,Fell,Shikarpur,Valid,3679.7,25.85,87.5775
916,23582,1971-01-01T00:00:00.000,Fell,Shuangyang,Valid,3900,43.5,125.66667
917,23583,1912-01-01T00:00:00.000,Fell,Shupiyan,Valid,5000,33.71667,74.83333
918,23584,1863-01-01T00:00:00.000,Fell,Shytal,Valid,3200,24.33333,90.16667
919,23586,1794-01-01T00:00:00.000,Fell,Siena,Valid,3700,43.11667,11.6
920,23593,1947-01-01T00:00:00.000,Fell,Sikhote-Alin,Valid,23000000,46.16,134.65333
921,23594,1995-01-01T00:00:00.000,Fell,Silao,Valid,1710,20.93333,-101.38333
922,55584,1917-01-01T00:00:00.000,Fell,Silistra,Valid,0.15,44.11667,27.26667
923,23603,1920-01-01T00:00:00.000,Fell,Simmern,Valid,1222,49.98333,7.53333
924,23606,1916-01-01T00:00:00.000,Fell,Sinai,Valid,1455,30.9,32.48333
925,23611,1901-01-01T00:00:00.000,Fell,Sindhri,Valid,8400,26.21667,69.55
926,23613,1956-01-01T00:00:00.000,Fell,Sinnai,Valid,2000,39.3,9.2
927,23614,1933-01-01T00:00:00.000,Fell,Sioux County,Valid,4100,42.58333,-103.66667
928,23616,1875-01-01T00:00:00.000,Fell,Sitathali,Valid,1600,20.91667,82.58333
929,23617,1989-01-01T00:00:00.000,Fell,Sivas,Valid,40000,39.82467,36.13583
930,23619,1989-01-01T00:00:00.000,Fell,Sixiangkou,Valid,630,32.43333,119.86667
931,23621,1848-01-01T00:00:00.000,Fell,Ski,Valid,850,59.73333,10.86667
932,23626,1868-01-01T00:00:00.000,Fell,Slavetic,Valid,1708,45.68333,15.6
933,23645,1818-01-01T00:00:00.000,Fell,Slobodka,Valid,2750,55.0,35.0
934,23660,1960-01-01T00:00:00.000,Fell,Soheria,Valid,72.900000000000006,27.13333,84.06667
935,23661,1877-01-01T00:00:00.000,Fell,Soko-Banja,Valid,80000,43.66667,21.86667
936,23663,1860-01-01T00:00:00.000,Fell,Sologne,Valid,54,47.36667,1.73333
937,53829,2011-01-01T00:00:00.000,Fell,So?tmany,Valid,1066,54.00883,22.005
938,23667,1866-01-01T00:00:00.000,Fell,Sone,Valid,17100,35.16667,135.33333
939,23668,1993-01-01T00:00:00.000,Fell,Songyuan,Valid,36900,45.25,125.0
940,23670,1927-01-01T00:00:00.000,Fell,Sopot,Valid,958,44.41667,23.5
941,23671,1945-01-01T00:00:00.000,Fell,Soroti,Valid,2050,1.7,33.63333
942,23081,1883-01-01T00:00:00.000,Fell,St. Caprais-de-Quinsac,Valid,360,44.75,0.05
943,23082,1841-01-01T00:00:00.000,Fell,St. Christophe-la-Chartreuse,Valid,5500,46.95,-1.5
944,23083,1855-01-01T00:00:00.000,Fell,St. Denis Westrem,Valid,700,51.05,3.75
945,23087,1890-01-01T00:00:00.000,Fell,St. Germain-du-Pinel,Valid,4000,48.01667,-1.15
946,23089,1950-01-01T00:00:00.000,Fell,St. Louis,Valid,1000,38.7,-90.23333
947,23090,1903-01-01T00:00:00.000,Fell,St. Mark's,Valid,13780,-32.01667,27.41667
948,23091,1919-01-01T00:00:00.000,Fell,St. Mary's County,Valid,24.3,38.16667,-76.38333
949,23092,1866-01-01T00:00:00.000,Fell,St. Mesmin,Valid,8300,48.45,3.93333
950,23093,1910-01-01T00:00:00.000,Fell,St. Michel,Valid,17000,61.65,27.2
951,23097,1959-01-01T00:00:00.000,Fell,St.-Chinian,Valid,134.30000000000001,43.43333,2.95
952,23712,1876-01-01T00:00:00.000,Fell,Ställdalen,Valid,34000,59.93333,14.95
953,23713,1808-01-01T00:00:00.000,Fell,Stannern,Valid,52000,49.28333,15.56667
954,23717,1857-01-01T00:00:00.000,Fell,Stavropol,Valid,1500,45.05,41.98333
955,23099,1962-01-01T00:00:00.000,Fell,Ste. Marguerite,Valid,4960,50.76667,3.0
956,23724,1990-01-01T00:00:00.000,Fell,Sterlitamak,Valid,325000,53.66667,55.98333
957,23726,1647-01-01T00:00:00.000,Fell,Stolzenau,Valid,,52.53333,9.05
958,23728,1974-01-01T00:00:00.000,Fell,Stratford,Valid,50,41.2,-73.13333
959,23729,1917-01-01T00:00:00.000,Fell,Strathmore,Valid,13400,56.58333,-3.25
960,23732,1623-01-01T00:00:00.000,Fell,Stretchleigh,Valid,10400,50.38333,-3.95
961,23733,1994-01-01T00:00:00.000,Fell,St-Robert,Valid,25400,45.96861,-72.97806
962,23736,1924-01-01T00:00:00.000,Fell,Success,Valid,3500,36.48333,-90.66667
963,23737,1969-01-01T00:00:00.000,Fell,Suchy Dul,Valid,815.3,50.53806,16.26333
964,23738,1986-01-01T00:00:00.000,Fell,Suizhou,Valid,260000,31.61667,113.46667
965,48951,2008-01-01T00:00:00.000,Fell,Sulagiri,Valid,110000,12.66667,78.03333
966,23741,1916-01-01T00:00:00.000,Fell,Sultanpur,Valid,1710.5,25.93333,84.28333
967,23745,1935-01-01T00:00:00.000,Fell,Sungach,Valid,637,44.86667,133.16667
968,23760,1865-01-01T00:00:00.000,Fell,Supuhee,Valid,7235,26.71667,84.21667
969,55529,2012-01-01T00:00:00.000,Fell,Sutter's Mill,Valid,992.5,38.80389,-120.90806
970,23773,1954-01-01T00:00:00.000,Fell,Sylacauga,Valid,5560,33.18836,-86.2945
971,23776,1753-01-01T00:00:00.000,Fell,Tabor,Valid,7540,49.4,14.65
972,23778,1867-01-01T00:00:00.000,Fell,Tadjera,Valid,9000,36.18333,5.41667
973,23782,2000-01-01T00:00:00.000,Fell,Tagish Lake,Valid,10000,59.70444,-134.20139
974,23784,1991-01-01T00:00:00.000,Fell,Tahara,Valid,1000,34.72,137.305
975,23789,1880-01-01T00:00:00.000,Fell,Takenouchi,Valid,720,35.38333,134.9
976,23791,1995-01-01T00:00:00.000,Fell,Talampaya,Valid,1421,,134.9
977,23795,1975-01-01T00:00:00.000,Fell,Tambakwatu,Valid,10500,-7.75,112.76667
978,48691,2008-01-01T00:00:00.000,Fell,Tamdakht,Valid,100000,31.16333,-7.015
979,23801,1918-01-01T00:00:00.000,Fell,Tané,Valid,905,35.43333,136.23333
980,23873,1965-01-01T00:00:00.000,Fell,Taonan,Valid,3850,45.4,122.9
981,23884,1931-01-01T00:00:00.000,Fell,Tatahouine,Valid,12000,32.95,10.41667
982,23885,1967-01-01T00:00:00.000,Fell,Tathlith,Valid,2500,19.38333,43.73333
983,23887,1929-01-01T00:00:00.000,Fell,Tauk,Valid,6000,35.13333,44.45
984,23888,1937-01-01T00:00:00.000,Fell,Tauti,Valid,21000,46.71667,23.5
985,23897,1879-01-01T00:00:00.000,Fell,Tenham,Valid,160000,-25.73333,142.95
986,23898,1872-01-01T00:00:00.000,Fell,Tennasilm,Valid,28500,58.03333,26.95
987,23908,1950-01-01T00:00:00.000,Fell,Thal,Valid,342,33.4,70.6
988,54493,2011-01-01T00:00:00.000,Fell,Thika,Valid,14200,-1.00278,37.15028
989,23976,2002-01-01T00:00:00.000,Fell,Thuathe,Valid,45300,-29.33333,27.58333
990,23984,1986-01-01T00:00:00.000,Fell,Tianzhang,Valid,2232,32.94667,118.99
991,23989,1878-01-01T00:00:00.000,Fell,Tieschitz,Valid,28000,49.6,17.11667
992,23998,1927-01-01T00:00:00.000,Fell,Tilden,Valid,74800,38.2,-89.68333
993,23999,1970-01-01T00:00:00.000,Fell,Tillaberi,Valid,3000,14.25,1.53333
994,24004,1807-01-01T00:00:00.000,Fell,Timochin,Valid,65500,54.5,35.2
995,24009,1934-01-01T00:00:00.000,Fell,Tirupati,Valid,230,13.63333,79.41667
996,54823,2011-01-01T00:00:00.000,Fell,Tissint,Valid,7000,29.48195,-7.61123
997,24011,1869-01-01T00:00:00.000,Fell,Tjabe,Valid,20000,-7.08333,111.53333
998,24012,1922-01-01T00:00:00.000,Fell,Tjerebon,Valid,16500,-6.66667,106.58333
999,24019,1905-01-01T00:00:00.000,Fell,Tomakovka,Valid,600,47.85,34.76667
